state,ym,price,cpi,vmt,fatal,spdfatal,duifatal,urate,pcinc,etohpc,beertax,gdlyear
NY,757,3.3006,299.912,13.13516,152,89,932,4.944,59909.4,2.1896,0.2734,2004
NY,758,3.3814,300.538,13.11322,146,84,270,5.623,60758.7,2.0772,0.2734,2004
NY,759,3.3943,301.166,14.10552,138,51,381,5.239,61024.6,2.125,0.2734,2004
NY,760,3.438,301.795,14.08516,161,123,1541,6.133,60296.3,2.1816,0.2734,2004
NY,761,3.5062,302.425,14.55232,159,105,344,5.682,60185.1,2.2086,0.2734,2004
NY,762,3.5311,303.057,15.29253,177,175,484,4.642,62038.4,2.2719,0.2734,2004
NY,763,3.5909,303.69,15.03085,172,222,2017,4.702,61493.1,2.453,0.2734,2004
NY,764,3.5655,304.324,14.61146,179,127,486,4.362,60464.7,2.4695,0.2734,2004
NY,765,3.5716,304.96,14.19923,202,283,770,4.766,61172.4,2.5301,0.2734,2004
NY,766,3.5321,305.597,13.30014,189,172,230,4.9,60516.3,2.287,0.2734,2004
NY,767,3.4392,306.235,13.30347,149,119,1159,5.551,61383.7,2.3828,0.2734,2004
NY,768,3.0918,306.875,12.62745,187,83,1272,5.252,61214.9,2.1907,0.2734,2004
NY,769,3.0916,307.516,13.34738,155,154,236,5.185,62074.6,2.0876,0.2734,2004
NY,770,3.2041,308.158,13.4124,162,206,290,5.469,60455.1,2.2833,0.2734,2004
NY,771,3.2336,308.802,14.45028,163,136,184,5.493,61890.4,2.1675,0.2734,2004
NY,772,3.2678,309.447,15.05819,153,106,1293,5.537,62921.7,2.0957,0.2734,2004
NY,773,3.3063,310.093,15.16411,127,96,655,4.988,60688.4,2.3391,0.2734,2004
NY,774,3.3509,310.741,15.28727,154,218,2025,5.542,61528.2,2.2635,0.2734,2004
NY,775,3.3808,311.39,15.54793,157,67,598,4.578,61229.0,2.4223,0.2734,2004
NY,776,3.3443,312.041,15.24251,183,260,1256,3.945,62167.4,2.6917,0.2734,2004
NY,777,3.2751,312.692,14.3603,181,81,1297,4.68,61861.6,2.5897,0.2734,2004
NY,778,3.2533,313.345,14.28395,177,83,1484,4.852,62311.2,2.3766,0.2734,2004
NY,779,3.1906,314.0,13.4817,178,121,1694,4.861,61523.2,2.4018,0.2734,2004
NC,540,2.0514,190.7,0.88956,25,3,67,4.754,42072.1,2.2232,0.0249,2004
NC,541,1.9962,191.098,0.89091,12,2,62,4.886,41922.1,2.2456,0.0249,2004
NC,542,2.1074,191.497,0.94588,18,4,34,5.237,42257.9,2.194,0.0249,2004
NC,543,2.2408,191.897,0.99242,10,2,48,5.38,42493.5,2.111,0.0249,2004
NC,544,2.292,192.298,0.98763,6,9,33,4.477,41799.8,2.2419,0.0249,2004
NC,545,2.2847,192.7,1.04366,13,15,135,4.902,41670.6,2.2651,0.0249,2004
NC,546,2.2453,193.102,1.05258,13,1,59,5.516,42235.3,2.2996,0.0249,2004
NC,547,2.2379,193.506,1.01326,6,8,12,4.988,42144.6,2.3156,0.0249,2004
NC,548,2.1917,193.91,1.03206,16,4,50,3.963,42516.1,2.3775,0.0249,2004
NC,549,2.1676,194.315,0.94389,21,2,59,5.045,42845.3,2.4063,0.0249,2004
NC,550,2.0903,194.721,0.93647,9,6,76,4.055,43500.0,2.3997,0.0249,2004
NC,551,1.9854,195.128,0.94348,22,10,94,4.688,43588.8,2.4119,0.0249,2004
NC,552,2.2574,195.535,0.86821,16,3,171,5.238,42276.8,2.1806,0.0249,2004
NC,553,2.3064,195.944,0.90241,13,5,39,5.121,42303.9,2.3161,0.0249,2004
NC,554,2.3574,196.353,0.89624,13,7,40,4.808,43514.7,2.159,0.0249,2004
NC,555,2.419,196.763,0.98148,16,4,51,4.753,42577.9,2.2964,0.0249,2004
NC,556,2.5314,197.174,1.0149,12,5,55,4.666,43180.3,2.1678,0.0249,2004
NC,557,2.5976,197.586,1.00831,19,15,77,5.457,42317.7,2.2286,0.0249,2004
NC,558,2.5631,197.999,1.05695,15,12,34,5.252,42899.8,2.3943,0.0249,2004
NC,559,2.5427,198.412,1.02042,17,5,41,5.231,42934.5,2.3631,0.0249,2004
NC,560,2.46,198.827,0.98107,14,3,26,4.64,42731.5,2.3533,0.0249,2004
NC,561,2.4431,199.242,0.9557,20,10,53,4.077,44136.9,2.4737,0.0249,2004
NC,562,2.3847,199.658,0.95444,12,1,25,4.412,44387.7,2.3697,0.0249,2004
NC,563,2.3498,200.075,0.90609,16,9,100,5.278,43128.0,2.4556,0.0249,2004
NC,564,2.539,200.493,0.92561,21,7,36,4.045,43592.8,2.3151,0.0249,2004
NC,565,2.5308,200.912,0.92727,17,2,33,4.853,43759.8,2.172,0.0249,2004
NC,566,2.5119,201.331,0.92779,14,6,42,5.589,44315.0,2.2199,0.0249,2004
NC,567,2.5982,201.752,0.9374,16,7,29,5.134,43773.3,2.0461,0.0249,2004
NC,568,2.6153,202.173,0.98895,14,9,63,5.176,42828.3,2.2971,0.0249,2004
NC,569,2.7215,202.596,1.02972,8,21,26,5.314,44008.0,2.1502,0.0249,2004
NC,570,2.7423,203.019,1.0794,14,7,25,4.27,43960.9,2.2455,0.0249,2004
NC,571,2.7748,203.443,1.0406,16,9,2,4.881,44605.4,2.4159,0.0249,2004
NC,572,2.68,203.868,1.03281,19,9,85,4.365,44089.8,2.4451,0.0249,2004
NC,573,2.632,204.294,0.96272,9,3,75,4.382,44480.5,2.503,0.0249,2004
NC,574,2.5055,204.72,0.92306,20,5,13,5.674,43786.8,2.4338,0.0249,2004
NC,575,2.4792,205.148,0.91525,17,10,38,4.982,44874.6,2.3305,0.0249,2004
NC,576,2.8961,205.576,0.88761,18,13,24,7.619,43686.4,2.3728,0.0249,2004
NC,577,2.932,206.006,0.88501,14,3,22,8.299,42542.3,2.4721,0.0249,2004
NC,578,3.0227,206.436,0.91035,13,2,17,7.411,44125.4,2.3452,0.0249,2004
NC,579,3.0589,206.867,0.95661,13,6,75,7.736,43383.9,2.2909,0.0249,2004
NC,580,3.1599,207.299,0.9556,6,14,18,8.485,43956.4,2.2556,0.0249,2004
NC,581,3.901,207.732,0.93689,14,4,60,7.76,44233.5,2.3338,0.0249,2004
NC,582,3.8608,208.166,0.97116,15,5,36,7.723,43592.4,2.4044,0.0249,2004
NC,583,3.1647,208.601,0.94539,10,24,77,7.539,44598.7,2.6687,0.0249,2004
NC,584,3.1419,209.037,0.97496,11,11,35,7.806,44030.5,2.6527,0.0249,2004
NC,585,3.1313,209.474,0.93062,9,2,69,7.761,44065.2,2.6798,0.0249,2004
NC,586,2.0918,209.911,0.88517,17,6,26,7.363,45060.7,2.5649,0.0249,2004
NC,587,1.626,210.35,0.91371,27,10,24,7.945,44620.4,2.6102,0.0249,2004
NC,588,2.0861,210.789,0.95601,10,5,113,7.145,44843.2,2.574,0.0249,2004
NC,589,2.0636,211.229,0.92624,15,3,51,7.814,44579.1,2.4905,0.0249,2004
NC,590,2.1529,211.67,0.96269,17,2,44,8.8,43539.0,2.4237,0.0249,2004
NC,591,2.2423,212.113,0.99573,13,7,61,8.209,44319.0,2.4029,0.0249,2004
NC,592,2.2612,212.556,1.03378,14,5,23,7.566,44321.8,2.4522,0.0249,2004
NC,593,2.3258,213.0,1.0476,19,8,15,8.486,44345.9,2.3996,0.0249,2004
NC,594,2.3434,213.444,1.08999,18,12,39,7.406,44516.3,2.4889,0.0249,2004
NC,595,2.3203,213.89,1.05389,17,21,73,8.764,44279.4,2.6338,0.0249,2004
NC,596,2.3421,214.337,1.01595,11,3,130,8.285,45161.2,2.665,0.0249,2004
NC,597,2.258,214.785,0.99919,8,11,19,7.762,45336.4,2.6667,0.0249,2004
NC,598,2.1715,215.233,0.98359,21,2,83,7.008,44581.9,2.6108,0.0249,2004
NC,599,2.099,215.683,0.92458,19,11,42,7.825,44954.3,2.6349,0.0249,2004
NC,600,2.506,216.133,0.96404,16,13,149,7.618,44219.6,2.5274,0.0249,2004
NC,601,2.4899,216.585,0.96049,22,3,58,7.942,44746.3,2.3615,0.0249,2004
NC,602,2.5304,217.037,0.95389,16,4,31,7.701,44514.0,2.4425,0.0249,2004
NC,603,2.6222,217.491,1.0116,10,9,46,8.418,43729.3,2.3561,0.0249,2004
NC,604,2.7134,217.945,1.04838,12,6,16,7.692,44661.8,2.3888,0.0249,2004
NC,605,2.7648,218.4,1.07545,17,9,61,7.783,46052.7,2.4339,0.0249,2004
NC,606,2.7267,218.856,1.07707,9,41,85,7.712,45970.0,2.3729,0.0249,2004
NC,607,2.7073,219.313,1.07666,12,5,18,7.512,45685.4,2.5982,0.0249,2004
NC,608,2.6946,219.772,1.0365,17,21,114,7.31,45692.6,2.6677,0.0249,2004
NC,609,2.6092,220.231,0.96421,17,4,23,8.424,45372.8,2.6602,0.0249,2004
NC,610,2.5903,220.691,0.95361,20,6,69,7.939,44551.7,2.631,0.0249,2004
NC,611,2.6245,221.152,0.95526,15,16,54,7.737,45405.6,2.4902,0.0249,2004
NC,612,3.3237,221.614,0.98951,16,3,64,4.796,47594.9,2.251,0.0249,2004
NC,613,3.3143,222.076,0.92294,12,14,141,5.58,47502.5,2.3025,0.0249,2004
NC,614,3.3228,222.54,1.00184,7,10,38,5.115,47534.6,2.1891,0.0249,2004
NC,615,3.3377,223.005,1.01221,13,3,52,5.557,47707.2,2.173,0.0249,2004
NC,616,3.3586,223.471,1.06702,9,1,25,5.473,46775.1,2.0688,0.0249,2004
NC,617,3.3704,223.938,1.05721,9,5,51,4.844,48554.3,2.24,0.0249,2004
NC,618,3.3885,224.405,1.02888,20,5,82,5.022,47530.0,2.3337,0.0249,2004
NC,619,3.3744,224.874,1.03653,10,3,60,4.892,48847.2,2.3977,0.0249,2004
NC,620,3.2981,225.344,1.06133,20,21,111,4.449,48237.7,2.4374,0.0249,2004
NC,621,3.2859,225.815,1.00511,24,17,36,5.352,48855.3,2.5011,0.0249,2004
NC,622,3.2268,226.286,0.98506,15,8,30,4.654,48358.4,2.3868,0.0249,2004
NC,623,3.2053,226.759,0.96026,10,6,112,4.752,47839.8,2.3836,0.0249,2004
NC,624,3.2538,227.233,0.91847,16,4,24,4.849,47833.3,2.2548,0.0249,2004
NC,625,3.3958,227.707,0.99722,8,7,58,5.556,48790.7,2.1993,0.0249,2004
NC,626,3.4398,228.183,0.98056,11,1,32,5.231,48454.9,2.1314,0.0249,2004
NC,627,3.453,228.659,0.99022,18,14,74,5.051,48276.1,2.2806,0.0249,2004
NC,628,3.5184,229.137,1.07517,11,10,90,5.248,48565.5,2.0359,0.0249,2004
NC,629,3.5699,229.616,1.11707,14,13,7,5.284,48900.0,2.1711,0.0249,2004
NC,630,3.5992,230.095,1.07548,15,6,35,5.021,48015.8,2.278,0.0249,2004
NC,631,3.5866,230.576,1.04231,7,7,23,5.193,49760.6,2.4685,0.0249,2004
NC,632,3.3946,231.057,1.04695,20,10,3,4.874,49371.7,2.5499,0.0249,2004
NC,633,3.3677,231.54,0.99856,12,3,111,5.16,49793.6,2.4616,0.0249,2004
NC,634,3.3039,232.024,0.97436,22,9,71,5.081,49026.4,2.4885,0.0249,2004
NC,635,3.2993,232.508,0.99911,10,13,33,4.473,49098.0,2.436,0.0249,2004
NC,636,3.271,232.994,0.97531,12,6,45,5.102,48912.4,2.2494,0.0249,2004
NC,637,3.2799,233.481,1.00933,12,8,76,4.863,49561.2,2.2437,0.0249,2004
NC,638,3.2993,233.968,0.98412,11,19,4,5.222,48436.1,2.0149,0.0249,2004
NC,639,3.4436,234.457,1.06198,10,3,75,5.501,50678.8,2.1744,0.0249,2004
NC,640,3.5514,234.947,1.07659,14,8,13,4.824,50648.8,2.1991,0.0249,2004
NC,641,3.4977,235.438,1.07979,9,8,51,5.948,49507.4,2.1536,0.0249,2004
NC,642,3.5289,235.929,1.09734,14,3,65,4.867,50076.8,2.3935,0.0249,2004
NC,643,3.4548,236.422,1.10993,18,24,121,5.077,48874.7,2.3428,0.0249,2004
NC,644,3.3201,236.916,1.09554,13,9,51,4.623,50604.9,2.4356,0.0249,2004
NC,645,3.2133,237.411,1.023,24,19,130,4.261,50046.2,2.4992,0.0249,2004
NC,646,3.1976,237.907,1.00896,20,7,46,4.513,49724.2,2.3156,0.0249,2004
NC,647,3.131,238.404,1.0069,16,6,76,4.93,50399.8,2.3706,0.0249,2004
NC,648,2.9466,238.902,1.02542,16,15,61,5.063,49995.4,2.2084,0.0249,2004
NC,649,3.0135,239.401,1.0005,20,5,67,5.332,51166.1,2.2301,0.0249,2004
NC,650,3.0766,239.901,1.04661,13,7,59,5.324,50434.1,2.2326,0.0249,2004
NC,651,3.1427,240.402,1.04371,13,3,81,5.066,49060.4,2.1781,0.0249,2004
NC,652,3.177,240.904,1.07833,12,7,34,4.734,50856.0,2.3154,0.0249,2004
NC,653,3.5827,241.407,1.12968,11,7,75,4.767,51384.5,2.1906,0.0249,2004
NC,654,3.3207,241.911,1.13454,16,14,54,4.573,51257.5,2.1834,0.0249,2004
NC,655,3.3142,242.417,1.14191,18,17,48,4.661,51660.3,2.3232,0.0249,2004
NC,656,3.2168,242.923,1.08903,10,25,143,5.687,52565.8,2.4567,0.0249,2004
NC,657,3.178,243.43,1.06715,23,21,159,4.826,50335.1,2.4372,0.0249,2004
NC,658,3.063,243.939,1.03339,19,9,69,4.515,51537.1,2.4368,0.0249,2004
NC,659,3.0559,244.448,1.06455,17,11,92,4.858,52291.9,2.418,0.0249,2004
NC,660,2.0472,244.959,1.04258,25,6,77,5.282,51248.5,2.2694,0.0249,2004
NC,661,2.2305,245.471,1.05415,18,10,46,5.373,51799.9,2.2428,0.0249,2004
NC,662,2.2436,245.983,1.08546,19,12,147,5.724,50883.1,2.0932,0.0249,2004
NC,663,2.2909,246.497,1.15396,10,6,90,4.925,51388.3,2.1271,0.0249,2004
NC,664,2.3723,247.012,1.17959,15,5,172,5.534,50854.9,2.1811,0.0249,2004
NC,665,2.3648,247.528,1.23964,10,6,28,4.942,52239.7,2.1532,0.0249,2004
NC,666,2.3853,248.045,1.23439,11,3,62,4.969,51340.6,2.2443,0.0249,2004
NC,667,2.484,248.563,1.20973,16,5,46,4.67,51629.7,2.3121,0.0249,2004
NC,668,2.4604,249.082,1.21597,18,10,122,4.692,52808.8,2.4439,0.0249,2004
NC,669,2.4278,249.603,1.2088,21,38,41,4.62,52539.6,2.4508,0.0249,2004
NC,670,2.3041,250.124,1.14128,18,19,50,5.306,52759.2,2.5361,0.0249,2004
NC,671,2.2082,250.646,1.04245,13,12,302,5.398,52130.9,2.4482,0.0249,2004
NC,672,1.9676,251.17,1.09937,26,3,128,5.372,52588.1,2.4054,0.0249,2004
NC,673,1.949,251.694,1.11366,15,8,58,5.043,52464.7,2.1092,0.0249,2004
NC,674,1.9551,252.22,1.12779,20,3,34,5.172,53967.2,2.1896,0.0249,2004
NC,675,1.9908,252.747,1.17806,16,5,74,5.645,52620.3,2.0715,0.0249,2004
NC,676,2.0662,253.275,1.25284,11,3,52,5.564,53558.2,2.0665,0.0249,2004
NC,677,2.0843,253.804,1.31053,12,8,194,4.418,53012.7,2.2244,0.0249,2004
NC,678,2.1612,254.334,1.2874,11,14,40,5.053,54131.3,2.2743,0.0249,2004
NC,679,2.1075,254.865,1.27994,20,3,42,4.665,52492.6,2.4466,0.0249,2004
NC,680,2.0803,255.398,1.24185,20,15,95,5.535,52597.8,2.4155,0.0249,2004
NC,681,2.0268,255.931,1.19273,18,8,176,5.138,52372.4,2.5736,0.0249,2004
NC,682,1.9976,256.466,1.20786,12,3,89,4.08,53882.6,2.6427,0.0249,2004
NC,683,1.9441,257.001,1.16114,25,14,58,4.628,53350.7,2.3344,0.0249,2004
NC,684,2.1629,257.538,1.15741,13,11,36,4.248,54230.9,2.2951,0.0249,2004
NC,685,2.197,258.076,1.13678,12,2,48,5.415,53588.4,2.309,0.0249,2004
NC,686,2.2587,258.615,1.15497,16,4,58,5.894,52733.6,2.2194,0.0249,2004
NC,687,2.328,259.155,1.19123,11,13,35,4.976,53155.5,2.0074,0.0249,2004
NC,688,2.3382,259.697,1.24583,14,1,9,5.17,55034.1,2.2186,0.0249,2004
NC,689,2.4121,260.239,1.25578,12,4,53,3.948,54049.0,2.2583,0.0249,2004
NC,690,2.3385,260.783,1.29171,15,9,83,4.695,53966.8,2.3536,0.0249,2004
NC,691,2.3351,261.327,1.31167,20,8,63,5.176,54379.7,2.4546,0.0249,2004
NC,692,2.2804,261.873,1.22143,16,2,66,4.567,54334.6,2.4074,0.0249,2004
NC,693,2.2931,262.42,1.23243,15,8,152,3.812,52839.3,2.5314,0.0249,2004
NC,694,2.2236,262.968,1.21743,14,8,188,4.599,54781.0,2.4111,0.0249,2004
NC,695,2.1285,263.518,1.17002,18,4,64,5.006,54109.4,2.4035,0.0249,2004
NC,696,2.3749,264.068,1.14016,20,9,44,5.209,54366.3,2.2197,0.0249,2004
NC,697,2.3635,264.62,1.16622,9,29,59,5.081,55075.6,2.0657,0.0249,2004
NC,698,2.4451,265.172,1.13987,20,4,39,5.465,54184.3,2.2567,0.0249,2004
NC,699,2.5847,265.726,1.21427,19,24,33,5.037,54294.4,2.1409,0.0249,2004
NC,700,2.619,266.281,1.24403,17,11,47,5.25,54772.6,2.2094,0.0249,2004
NC,701,2.6554,266.838,1.27333,9,14,3,4.669,54655.6,2.1394,0.0249,2004
NC,702,2.6595,267.395,1.31263,15,3,57,5.057,55195.6,2.2893,0.0249,2004
NC,703,2.6605,267.953,1.28575,20,7,123,4.639,55517.2,2.494,0.0249,2004
NC,704,2.6599,268.513,1.27902,26,14,95,5.202,55008.3,2.3785,0.0249,2004
NC,705,2.5815,269.074,1.19965,18,3,118,5.256,55794.7,2.4439,0.0249,2004
NC,706,2.5832,269.636,1.17729,10,23,53,4.591,55089.1,2.354,0.0249,2004
NC,707,2.5464,270.199,1.13828,15,14,124,5.005,55453.9,2.3206,0.0249,2004
NC,708,2.3337,270.764,1.18091,13,13,77,4.917,55983.8,2.3601,0.0249,2004
NC,709,2.3727,271.329,1.20372,17,5,58,4.981,55206.8,2.1932,0.0249,2004
NC,710,2.3142,271.896,1.19676,9,5,94,5.255,54999.1,2.0753,0.0249,2004
NC,711,2.4231,272.464,1.2132,14,6,54,5.212,55060.5,2.0934,0.0249,2004
NC,712,2.5304,273.033,1.24566,16,5,115,5.563,57766.1,2.3035,0.0249,2004
NC,713,2.5296,273.603,1.38378,13,20,106,4.702,56544.3,2.3259,0.0249,2004
NC,714,2.5113,274.175,1.31427,9,12,212,5.231,55703.8,2.2061,0.0249,2004
NC,715,2.4818,274.747,1.35616,10,6,202,4.76,56704.7,2.2552,0.0249,2004
NC,716,2.5181,275.321,1.25987,25,23,73,4.825,57494.5,2.3288,0.0249,2004
NC,717,2.4783,275.896,1.23646,18,21,44,3.953,56240.5,2.6488,0.0249,2004
NC,718,2.3394,276.473,1.19345,12,10,45,5.425,56295.3,2.2874,0.0249,2004
NC,719,2.3173,277.05,1.20182,21,17,66,4.708,57075.5,2.4355,0.0249,2004
NC,720,1.9238,277.629,1.14401,7,9,64,10.028,55918.8,2.3067,0.0249,2004
NC,721,1.9549,278.209,1.19739,23,17,133,9.043,57236.0,2.2777,0.0249,2004
NC,722,2.0293,278.79,0.98246,20,6,24,9.567,56261.8,2.1234,0.0249,2004
NC,723,1.7193,279.372,0.8559,12,6,14,9.726,56352.1,2.1073,0.0249,2004
NC,724,1.7957,279.956,1.00033,11,9,9,9.57,58699.0,2.1606,0.0249,2004
NC,725,2.1616,280.54,1.14224,17,6,127,10.293,56667.2,2.2736,0.0249,2004
NC,726,2.0955,281.126,1.2513,14,13,89,9.499,56468.1,2.4304,0.0249,2004
NC,727,2.1143,281.714,1.32936,21,4,68,9.253,56878.2,2.382,0.0249,2004
NC,728,2.0756,282.302,1.3605,18,10,24,9.243,58565.0,2.378,0.0249,2004
NC,729,2.0241,282.892,1.26574,19,6,20,8.447,57577.0,2.4135,0.0249,2004
NC,730,1.9235,283.483,1.20465,28,11,116,8.634,57857.1,2.4722,0.0249,2004
NC,731,1.8649,284.075,1.16819,24,10,250,9.348,56956.2,2.2647,0.0249,2004
NC,732,2.6038,284.668,1.25301,12,12,40,4.779,57609.2,2.1645,0.0249,2004
NC,733,2.6494,285.263,1.1636,10,12,63,5.188,58303.4,2.1462,0.0249,2004
NC,734,2.7553,285.859,1.25047,18,20,77,4.937,58992.4,2.0705,0.0249,2004
NC,735,2.85,286.456,1.25859,10,17,69,5.86,58296.0,2.3406,0.0249,2004
NC,736,2.8703,287.054,1.29241,15,7,42,5.888,57918.9,2.1476,0.0249,2004
NC,737,2.9267,287.654,1.34797,10,16,45,5.309,59643.9,2.2115,0.0249,2004
NC,738,2.9934,288.254,1.31965,9,11,61,5.329,57840.8,2.3069,0.0249,2004
NC,739,2.9406,288.856,1.35118,20,24,90,4.777,58983.1,2.5349,0.0249,2004
NC,740,2.8672,289.46,1.31904,8,22,136,5.055,56369.5,2.4268,0.0249,2004
NC,741,2.8159,290.064,1.23036,11,11,145,5.219,59156.0,2.458,0.0249,2004
NC,742,2.8229,290.67,1.17096,14,20,40,4.845,57830.9,2.3242,0.0249,2004
NC,743,2.8226,291.277,1.15662,17,20,78,5.22,59017.0,2.3351,0.0249,2004
NC,744,3.7145,291.886,1.17264,14,9,51,5.198,58715.2,2.2493,0.0249,2004
NC,745,3.6473,292.496,1.16878,15,3,78,5.023,60140.8,2.1173,0.0249,2004
NC,746,3.6591,293.106,1.1738,16,10,77,5.241,59965.6,2.0911,0.0249,2004
NC,747,3.6452,293.719,1.21168,11,10,69,5.053,59154.5,2.0992,0.0249,2004
NC,748,4.3155,294.332,1.24331,7,9,105,4.849,58390.2,2.046,0.0249,2004
NC,749,4.7343,294.947,1.30659,9,15,48,5.707,60487.4,2.1886,0.0249,2004
NC,750,3.8092,295.563,1.24608,19,22,110,5.345,61274.2,2.3026,0.0249,2004
NC,751,3.769,296.18,1.28105,14,21,112,4.572,58771.8,2.2894,0.0249,2004
NC,752,3.7552,296.799,1.26286,26,17,72,4.309,59778.0,2.4191,0.0249,2004
NC,753,3.7709,297.419,1.18695,11,22,73,5.227,59858.2,2.3544,0.0249,2004
NC,754,3.6982,298.04,1.15058,13,10,72,4.916,60265.2,2.4287,0.0249,2004
NC,755,3.669,298.663,1.13709,15,13,77,5.143,59866.7,2.37,0.0249,2004
NC,756,3.2043,299.287,1.16891,13,4,43,4.819,60343.9,2.3557,0.0249,2004
NC,757,3.2248,299.912,1.14256,14,4,30,4.655,60272.6,2.2468,0.0249,2004
NC,758,3.3036,300.538,1.17781,9,10,74,4.98,59791.4,2.1557,0.0249,2004
NC,759,3.3585,301.166,1.238,18,6,24,5.65,59236.9,2.2695,0.0249,2004
NC,760,3.4087,301.795,1.32807,9,17,114,4.125,61732.1,2.2015,0.0249,2004
NC,761,3.4953,302.425,1.28678,13,15,28,5.429,61400.0,2.2181,0.0249,2004
NC,762,3.3685,303.057,1.32348,12,13,164,5.345,61163.1,2.3308,0.0249,2004
NC,763,3.401,303.69,1.39588,13,18,43,5.023,61138.7,2.3524,0.0249,2004
NC,764,3.3764,304.324,1.28954,18,5,64,5.018,60362.3,2.4308,0.0249,2004
NC,765,3.2771,304.96,1.23826,14,6,91,4.431,62388.2,2.4054,0.0249,2004
NC,766,3.2892,305.597,1.24433,14,8,112,5.528,61359.3,2.6053,0.0249,2004
NC,767,3.2064,306.235,1.21203,13,24,50,4.942,61780.7,2.4341,0.0249,2004
NC,768,2.9605,306.875,1.23751,17,9,54,4.849,60847.1,2.2821,0.0249,2004
NC,769,2.9906,307.516,1.24322,13,21,132,5.412,62005.2,2.2405,0.0249,2004
NC,770,3.0061,308.158,1.25583,13,11,45,5.167,63221.3,2.1078,0.0249,2004
NC,771,3.0235,308.802,1.34927,11,5,25,5.245,61630.2,2.1838,0.0249,2004
NC,772,3.1217,309.447,1.33836,15,18,22,5.828,61162.2,2.0881,0.0249,2004
NC,773,3.152,310.093,1.38872,22,11,120,4.979,62337.5,2.3239,0.0249,2004
NC,774,3.1622,310.741,1.39046,17,22,90,4.774,62393.6,2.2622,0.0249,2004
NC,775,3.2088,311.39,1.37326,20,11,67,4.494,61798.1,2.4312,0.0249,2004
NC,776,3.11,312.041,1.31252,10,11,100,4.057,61925.4,2.5593,0.0249,2004
NC,777,3.003,312.692,1.26441,20,20,40,4.234,61529.2,2.5362,0.0249,2004
NC,778,2.9969,313.345,1.30308,17,3,83,4.945,63369.7,2.3806,0.0249,2004
NC,779,3.006,314.0,1.24767,16,3,23,4.545,62893.4,2.4313,0.0249,2004
ND,540,2.0943,190.7,4.7976,53,40,196,5.068,41413.1,2.2732,0.4279,2006
ND,541,2.1335,191.098,4.82906,80,29,59,5.044,42818.6,2.1682,0.4279,2006
ND,542,2.1974,191.497,5.00381,74,28,400,5.273,41927.8,2.281,0.4279,2006
ND,543,2.1733,191.897,5.22187,64,18,279,5.121,41914.7,2.1563,0.4279,2006
ND,544,2.2386,192.298,5.40268,78,49,324,5.178,42841.9,2.2277,0.4279,2006
ND,545,2.3244,192.7,5.3011,73,60,213,5.332,41980.5,2.1713,0.4279,2006
ND,546,2.3093,193.102,5.45614,76,41,329,4.868,42273.7,2.3205,0.4279,2006
ND,547,2.2949,193.506,5.521,79,71,201,5.145,43035.8,2.4379,0.4279,2006
ND,548,2.2518,193.91,5.36621,82,114,230,4.947,42301.5,2.4793,0.4279,2006
ND,549,2.2339,194.315,5.31856,83,35,21,4.997,41707.8,2.3965,0.4279,2006
ND,550,2.1654,194.721,5.06892,90,28,404,5.463,42164.3,2.5586,0.4279,2006
ND,551,2.1319,195.128,4.89217,67,59,147,5.119,42860.9,2.3986,0.4279,2006
ND,552,2.4813,195.535,4.83911,79,23,120,5.166,43018.7,2.1427,0.4279,2006
ND,553,2.4564,195.944,4.72405,62,37,198,4.923,43601.3,2.2859,0.4279,2006
ND,554,2.4564,196.353,4.90435,64,26,470,4.834,42237.6,2.2019,0.4279,2006
ND,555,2.5253,196.763,5.17414,84,52,226,5.106,43522.0,1.9856,0.4279,2006
ND,556,2.5597,197.174,5.39702,75,23,315,4.56,43431.2,2.2384,0.4279,2006
ND,557,2.5086,197.586,5.18995,88,63,78,5.216,42566.0,2.1613,0.4279,2006
ND,558,2.5444,197.999,5.50464,69,46,326,5.051,43865.6,2.3883,0.4279,2006
ND,559,2.6203,198.412,5.41535,93,65,149,4.659,43589.3,2.4097,0.4279,2006
ND,560,2.5608,198.827,5.42265,102,31,593,4.297,42676.4,2.3785,0.4279,2006
ND,561,2.5278,199.242,4.98717,89,56,128,4.402,42703.8,2.3792,0.4279,2006
ND,562,2.4684,199.658,5.18918,82,29,317,4.99,44175.6,2.3842,0.4279,2006
ND,563,2.3913,200.075,4.76225,83,28,168,4.844,42342.2,2.5086,0.4279,2006
ND,564,2.5766,200.493,4.91761,67,58,450,5.046,43912.3,2.3762,0.4279,2006
ND,565,2.6081,200.912,4.91847,75,58,196,4.931,42394.7,2.0805,0.4279,2006
ND,566,2.6273,201.331,4.75877,78,50,101,4.595,44462.8,2.2689,0.4279,2006
ND,567,2.6416,201.752,5.16535,80,30,144,5.486,44771.0,2.1664,0.4279,2006
ND,568,2.7191,202.173,5.34618,65,25,228,5.11,44111.6,2.2002,0.4279,2006
ND,569,2.7593,202.596,5.55372,77,3,515,5.035,44518.7,2.3952,0.4279,2006
ND,570,2.7799,203.019,5.50695,77,6,225,5.274,43948.3,2.2286,0.4279,2006
ND,571,2.7583,203.443,5.50799,91,31,215,5.53,45196.7,2.1692,0.4279,2006
ND,572,2.7648,203.868,5.31013,98,15,626,4.806,44290.3,2.3712,0.4279,2006
ND,573,2.7419,204.294,5.17363,104,13,613,4.681,44402.4,2.3918,0.4279,2006
